ClientID,PreferredClinicID,ClientName,City,State,PostalCode,ClientSince,MarketingOptIn,PreferredContact,AcquisitionChannel,HouseholdIncomeBand
C003438,CL005,Harper Scott,Lakeland,FL,33085,2019-08-25,Yes,SMS,Social Media,<$50K
C003439,CL008,Elijah Campbell,Pensacola,FL,34926,2018-04-29,Yes,SMS,Google Search,<$50K
C003440,CL004,David Harris,Tallahassee,FL,34287,2023-12-03,No,SMS,Community Event,$50K-$74K
C003441,CL012,Camila Harris,Fort Myers,FL,33056,2018-08-07,No,SMS,Social Media,$100K-$149K
C003442,CL002,Amelia Wilson,Lake City,FL,34361,2018-01-22,No,Phone,Google Search,$75K-$99K
C003443,CL001,Olivia Ramirez,Gainesville,FL,33300,2018-10-02,No,Phone,Community Event,$150K+
C003444,CL011,Mason Campbell,Pensacola,FL,33005,2022-08-12,No,SMS,Referral,$75K-$99K
C003445,CL010,Charlotte Green,Tampa,FL,34737,2022-10-24,Yes,Phone,Google Search,$50K-$74K
C003446,CL009,Emma Hernandez,Jacksonville,FL,33563,2020-08-03,No,Phone,Social Media,<$50K
C003447,CL007,Sofia Miller,Tallahassee,FL,33031,2019-07-21,No,Email,Community Event,$75K-$99K
C003448,CL010,Sofia Wilson,Pensacola,FL,34637,2023-03-29,Yes,Email,Walk-In,<$50K
C003449,CL012,Benjamin Wilson,Fort Myers,FL,33830,2019-07-23,No,SMS,Google Search,$75K-$99K
C003450,CL001,Lauren Jones,St. Petersburg,FL,33228,2021-03-12,No,Phone,Referral,$50K-$74K
C003451,CL005,Evelyn Lee,Boca Raton,FL,34744,2022-08-30,Yes,SMS,Referral,<$50K
C003452,CL006,Ava Perez,Clearwater,FL,33315,2019-01-21,Yes,Email,Community Event,$100K-$149K
C003453,CL005,Jack Wilson,Sarasota,FL,32620,2018-01-02,Yes,Email,Social Media,$50K-$74K
C003454,CL011,Ethan Lewis,Jacksonville,FL,34433,2023-10-23,Yes,SMS,Referral,$50K-$74K
C003455,CL003,Jessica Vilaihong,St. Petersburg,FL,34169,2020-01-20,Yes,Phone,Existing Client,$100K-$149K
C003456,CL010,Olivia Hall,Boca Raton,FL,34478,2021-11-30,No,SMS,Referral,$75K-$99K
C003457,CL002,Chloe Johnson,Tampa,FL,34564,2019-02-04,Yes,SMS,Community Event,$50K-$74K
C003458,CL004,Camila Anderson,Orlando,FL,34948,2020-02-28,Yes,SMS,Walk-In,<$50K
C003459,CL011,Robert Mitchell,Sarasota,FL,32149,2022-01-12,No,Email,Google Search,$150K+
C003460,CL009,Megan Williams,Alachua,FL,33497,2019-02-22,No,SMS,Walk-In,$50K-$74K
C003461,CL006,Jessica Harris,Gainesville,FL,33239,2018-12-29,Yes,SMS,Walk-In,$100K-$149K
C003462,CL012,Rachel Wright,Newberry,FL,34142,2022-11-04,Yes,Phone,Existing Client,<$50K
C003463,CL004,Lauren Hill,Lake City,FL,32017,2022-09-22,No,SMS,Referral,$75K-$99K
C003464,CL005,Elijah Perez,St. Petersburg,FL,34008,2022-06-09,Yes,Phone,Walk-In,<$50K
C003465,CL009,Lauren Young,Miami,FL,32210,2019-02-12,Yes,Phone,Existing Client,$75K-$99K
C003466,CL004,Mateo Rivera,Lake City,FL,32769,2023-10-29,Yes,SMS,Referral,$100K-$149K
C003467,CL005,Amelia Jackson,Naples,FL,34804,2023-06-30,Yes,SMS,Social Media,<$50K
C003468,CL010,Daniel King,Alachua,FL,34400,2018-12-23,Yes,Email,Social Media,$100K-$149K
C003469,CL011,Daniel Walker,Pensacola,FL,33817,2022-07-10,Yes,Email,Google Search,$50K-$74K
C003470,CL012,Logan White,Newberry,FL,32971,2017-12-30,Yes,SMS,Referral,$150K+
C003471,CL011,Isabella Campbell,Palm Coast,FL,33567,2021-05-18,Yes,Email,Google Search,<$50K
C003472,CL006,Isabella Walker,Newberry,FL,32344,2021-09-12,Yes,Phone,Walk-In,$100K-$149K
C003473,CL006,Amanda Rivera,Sarasota,FL,33731,2018-05-01,Yes,Phone,Walk-In,<$50K
C003474,CL006,Michael Davis,St. Petersburg,FL,32326,2019-12-30,No,SMS,Google Search,<$50K
C003475,CL011,Liam Hall,Clearwater,FL,34713,2018-05-12,Yes,Phone,Walk-In,$150K+
C003476,CL004,Chloe Johnson,Tallahassee,FL,32016,2023-07-14,Yes,SMS,Existing Client,$100K-$149K
C003477,CL001,Kevin Sanchez,Gainesville,FL,33621,2020-10-14,Yes,Phone,Community Event,<$50K
C003478,CL004,Jessica Miller,Sarasota,FL,33127,2021-06-05,Yes,SMS,Social Media,<$50K
C003479,CL002,Ava Roberts,Gainesville,FL,34173,2023-11-29,Yes,Email,Social Media,$75K-$99K
C003480,CL007,David Perez,Palm Coast,FL,34609,2023-12-14,Yes,SMS,Existing Client,$75K-$99K
C003481,CL012,Evelyn Ramirez,Jacksonville,FL,34443,2023-12-04,Yes,SMS,Google Search,$100K-$149K
C003482,CL009,Ethan Hernandez,Newberry,FL,33016,2023-01-03,Yes,Email,Referral,$50K-$74K
C003483,CL003,Logan Thomas,Ocala,FL,34186,2018-10-20,Yes,Email,Google Search,$75K-$99K
C003484,CL010,Olivia Wright,Sarasota,FL,33580,2020-04-16,Yes,SMS,Referral,$75K-$99K
C003485,CL001,Sofia Lewis,St. Petersburg,FL,34820,2022-07-08,No,Phone,Existing Client,$150K+
C003486,CL011,Amelia Thomas,Lake City,FL,33033,2023-07-13,No,SMS,Social Media,<$50K
C003487,CL003,Emma Robinson,Boca Raton,FL,34088,2019-01-04,No,SMS,Social Media,$50K-$74K
C003488,CL007,Rachel Young,St. Petersburg,FL,33790,2019-12-18,No,Email,Walk-In,<$50K
C003489,CL001,Sarah Adams,Tallahassee,FL,32763,2019-01-06,Yes,Email,Social Media,$150K+
C003490,CL005,Camila Brown,Alachua,FL,33912,2018-06-02,Yes,Email,Walk-In,$75K-$99K
C003491,CL007,Ryan Clark,Palm Coast,FL,34538,2023-04-27,No,Phone,Referral,$150K+
C003492,CL009,Mia Rivera,Tampa,FL,32936,2022-01-20,No,Phone,Community Event,$75K-$99K
C003493,CL003,Ethan Williams,Alachua,FL,33152,2018-05-15,Yes,SMS,Existing Client,$75K-$99K
C003494,CL011,Camila Sanchez,Alachua,FL,34587,2022-03-17,Yes,Email,Google Search,$100K-$149K
C003495,CL007,Jackson Torres,Jacksonville,FL,34692,2020-03-24,Yes,SMS,Community Event,<$50K
C003496,CL009,Emma Hill,Pensacola,FL,33357,2022-11-06,Yes,Email,Existing Client,$50K-$74K
C003497,CL012,Elijah Scott,Orlando,FL,33152,2020-12-20,Yes,Phone,Existing Client,<$50K
C003498,CL006,Mason Lewis,Clearwater,FL,32858,2018-04-26,Yes,Email,Google Search,$100K-$149K
C003499,CL002,Ethan Nelson,Boca Raton,FL,32237,2019-11-14,Yes,Email,Walk-In,$75K-$99K
C003500,CL009,Kevin Ramirez,Ocala,FL,34593,2020-01-01,Yes,Phone,Community Event,$75K-$99K
C003501,CL012,Henry Flores,Palm Coast,FL,32873,2018-02-05,No,SMS,Existing Client,$150K+
C003502,CL008,Michael Johnson,Clearwater,FL,34927,2022-05-03,Yes,SMS,Existing Client,$100K-$149K
C003503,CL011,Luna Moore,Newberry,FL,33606,2019-01-22,Yes,Phone,Referral,$100K-$149K
C003504,CL008,Jack Campbell,Tallahassee,FL,33399,2021-10-05,No,Phone,Google Search,$150K+
C003505,CL007,Noah Lee,Tampa,FL,32897,2022-05-06,No,SMS,Community Event,$100K-$149K
C003506,CL006,Megan Anderson,Tampa,FL,32536,2018-07-04,Yes,Phone,Social Media,$75K-$99K
C003507,CL005,Luna Carter,Tallahassee,FL,34282,2019-04-02,No,Email,Existing Client,$150K+
C003508,CL005,Ella Rodriguez,Naples,FL,34051,2019-06-12,Yes,SMS,Community Event,$150K+
C003509,CL001,Mason Ramirez,Fort Myers,FL,33428,2022-11-07,No,Email,Existing Client,$50K-$74K
C003510,CL002,Rachel Miller,Orlando,FL,32151,2020-03-16,No,SMS,Google Search,$100K-$149K
C003511,CL003,Noah Perez,St. Petersburg,FL,34666,2022-12-16,Yes,Phone,Social Media,$75K-$99K
C003512,CL004,Benjamin White,Jacksonville,FL,32237,2020-06-24,Yes,SMS,Existing Client,$75K-$99K
C003513,CL002,Ethan Robinson,Alachua,FL,34488,2020-07-24,Yes,Email,Social Media,$50K-$74K
C003514,CL005,Sarah Taylor,Tampa,FL,34916,2021-01-30,No,SMS,Referral,$100K-$149K
C003515,CL007,Michael Wilson,Alachua,FL,32461,2020-08-02,Yes,Phone,Referral,$75K-$99K
C003516,CL010,Rachel Gonzalez,Newberry,FL,33876,2022-03-09,Yes,SMS,Social Media,$150K+
C003517,CL004,Luna Clark,Naples,FL,34577,2020-04-13,Yes,Phone,Social Media,$100K-$149K
C003518,CL005,Amelia Green,St. Petersburg,FL,34049,2021-10-17,Yes,Phone,Social Media,$50K-$74K
C003519,CL010,Mateo King,Tallahassee,FL,33353,2023-10-10,Yes,SMS,Google Search,$75K-$99K
C003520,CL006,Rachel Garcia,Tallahassee,FL,34177,2022-06-19,No,Phone,Referral,$150K+
C003521,CL007,David Baker,Miami,FL,34274,2023-09-27,No,SMS,Google Search,$100K-$149K
C003522,CL005,Liam White,Alachua,FL,33225,2019-06-14,Yes,Email,Google Search,<$50K
C003523,CL002,Ava Ramirez,Naples,FL,33609,2018-03-31,Yes,Phone,Referral,<$50K
C003524,CL001,Charlotte Clark,St. Petersburg,FL,33853,2018-04-09,No,Phone,Community Event,$75K-$99K
C003525,CL004,Olivia Campbell,Ocala,FL,34684,2021-10-18,Yes,SMS,Existing Client,<$50K
C003526,CL012,James Hill,Pensacola,FL,32422,2023-11-22,No,Phone,Community Event,$50K-$74K
C003527,CL006,Isabella Anderson,Orlando,FL,34980,2022-04-19,Yes,SMS,Walk-In,$75K-$99K
C003528,CL009,Ava Lee,Boca Raton,FL,32551,2023-06-28,Yes,Phone,Google Search,<$50K
C003529,CL001,Sophia Robinson,Lakeland,FL,33917,2021-05-18,No,Phone,Existing Client,$150K+
C003530,CL007,Mason Hernandez,Tallahassee,FL,32719,2019-05-24,No,Email,Google Search,$150K+
C003531,CL001,Benjamin Scott,Fort Myers,FL,33937,2018-07-10,Yes,SMS,Existing Client,$150K+
C003532,CL002,Grace Taylor,Delray Beach,FL,33878,2023-02-25,Yes,Email,Existing Client,$100K-$149K
C003533,CL002,Camila Torres,Sarasota,FL,34417,2022-10-02,Yes,Phone,Social Media,$50K-$74K
C003534,CL010,Daniel Robinson,Orlando,FL,32943,2021-12-26,No,Phone,Existing Client,$100K-$149K
C003535,CL011,Mateo Martin,Lakeland,FL,32388,2020-12-21,Yes,Email,Referral,<$50K
C003536,CL002,Amanda Rivera,Ocala,FL,33335,2023-12-28,Yes,SMS,Walk-In,$150K+
C003537,CL010,Emily Brown,Clearwater,FL,33826,2019-11-26,Yes,SMS,Google Search,$100K-$149K
C003538,CL007,Ryan Scott,Gainesville,FL,32500,2020-12-10,Yes,Email,Google Search,$75K-$99K
C003539,CL005,Amanda Perez,Lakeland,FL,33848,2022-01-08,Yes,Phone,Google Search,$50K-$74K
C003540,CL004,Sarah White,Newberry,FL,32474,2021-02-28,No,Phone,Walk-In,$100K-$149K
C003541,CL012,Sophia Lewis,Tallahassee,FL,34539,2020-02-26,Yes,SMS,Google Search,$75K-$99K
C003542,CL001,Chloe Anderson,Pensacola,FL,34638,2019-08-09,Yes,Email,Existing Client,$100K-$149K
C003543,CL004,Emily Vilaihong,Pensacola,FL,34025,2018-06-30,No,SMS,Google Search,$75K-$99K
C003544,CL001,Henry Lee,Miami,FL,32481,2018-11-29,No,Email,Existing Client,$75K-$99K
C003545,CL010,Sophia Moore,Gainesville,FL,32143,2019-05-31,Yes,Email,Referral,$150K+
C003546,CL011,Luna Gonzalez,Palm Coast,FL,33027,2018-11-28,No,SMS,Social Media,$50K-$74K
C003547,CL004,Michael Jackson,Clearwater,FL,34354,2022-02-27,No,Phone,Walk-In,$150K+
C003548,CL009,Ashley Jones,Lake City,FL,33755,2023-11-21,Yes,Phone,Community Event,<$50K
C003549,CL005,Harper Garcia,Newberry,FL,33673,2019-02-23,No,SMS,Social Media,$100K-$149K
C003550,CL004,Charlotte Mitchell,Pensacola,FL,33681,2020-03-13,Yes,SMS,Referral,<$50K
C003551,CL006,Amanda Davis,Orlando,FL,33716,2018-10-22,Yes,SMS,Community Event,$50K-$74K
C003552,CL002,Sophia Smith,Fort Myers,FL,33605,2023-01-15,Yes,Phone,Walk-In,$50K-$74K
C003553,CL009,Evelyn Perez,Palm Coast,FL,32493,2022-03-06,Yes,SMS,Social Media,$100K-$149K
C003554,CL010,Nick Lewis,Tallahassee,FL,34635,2020-11-22,Yes,SMS,Community Event,<$50K
C003555,CL005,Henry Green,Alachua,FL,33619,2019-05-21,Yes,Email,Social Media,$75K-$99K
C003556,CL001,Jackson Smith,Lakeland,FL,33931,2023-11-28,Yes,Phone,Social Media,<$50K
C003557,CL012,David Roberts,Fort Myers,FL,34442,2018-07-17,Yes,Email,Community Event,$50K-$74K
C003558,CL012,David Adams,Lakeland,FL,33241,2022-04-16,No,Email,Google Search,$50K-$74K
C003559,CL006,Rachel Moore,Lake City,FL,32410,2021-10-30,Yes,SMS,Referral,$150K+
C003560,CL008,Kevin Martin,Delray Beach,FL,33470,2019-11-01,Yes,Email,Existing Client,$75K-$99K
C003561,CL001,Camila Johnson,St. Petersburg,FL,33051,2020-10-21,Yes,SMS,Social Media,$150K+
C003562,CL004,Benjamin Allen,Newberry,FL,33308,2021-07-14,Yes,Phone,Referral,$150K+
C003563,CL012,Amanda Mitchell,Orlando,FL,34462,2022-05-01,No,Phone,Referral,$100K-$149K
C003564,CL007,Jackson Miller,Palm Coast,FL,32370,2022-07-05,Yes,SMS,Google Search,$100K-$149K
C003565,CL007,Liam Taylor,Pensacola,FL,32160,2019-06-29,No,SMS,Existing Client,$75K-$99K
C003566,CL008,Michael Martin,Palm Coast,FL,34679,2018-01-01,Yes,Phone,Google Search,$75K-$99K
C003567,CL004,Ella Rodriguez,Jacksonville,FL,32063,2020-12-10,Yes,SMS,Walk-In,$75K-$99K
C003568,CL003,Chloe Lewis,Clearwater,FL,34589,2022-01-29,Yes,SMS,Community Event,<$50K
C003569,CL004,Logan Rodriguez,Alachua,FL,34010,2021-10-14,No,SMS,Referral,<$50K
C003570,CL005,Camila Thompson,Lake City,FL,33834,2022-04-21,Yes,Phone,Walk-In,$50K-$74K
C003571,CL011,Mia Jones,Miami,FL,34258,2020-04-10,Yes,Phone,Community Event,$150K+
C003572,CL006,David Hernandez,Newberry,FL,33756,2020-05-09,Yes,Phone,Walk-In,$75K-$99K
C003573,CL011,Amanda Hernandez,Miami,FL,33196,2019-05-06,Yes,Phone,Walk-In,<$50K
C003574,CL012,Ava Ramirez,Tampa,FL,33819,2020-02-21,No,Email,Google Search,$150K+
C003575,CL005,Amanda Roberts,Tampa,FL,33850,2019-02-08,Yes,SMS,Community Event,$75K-$99K
C003576,CL008,Lucas Green,Miami,FL,33540,2022-02-21,Yes,Email,Existing Client,$50K-$74K
C003577,CL008,Sofia Clark,Lake City,FL,32678,2021-12-03,Yes,SMS,Google Search,$100K-$149K
C003578,CL010,Sofia Flores,Fort Myers,FL,32394,2021-09-18,No,Phone,Social Media,$150K+
C003579,CL010,Mia Wilson,Alachua,FL,32966,2023-10-16,Yes,SMS,Social Media,$100K-$149K
C003580,CL007,Sophia Anderson,Gainesville,FL,34001,2021-08-22,No,SMS,Referral,$50K-$74K
C003581,CL004,Emily Roberts,St. Petersburg,FL,33387,2022-04-28,Yes,SMS,Walk-In,$75K-$99K
C003582,CL009,Charlotte Moore,Tampa,FL,34168,2022-08-06,No,SMS,Social Media,$50K-$74K
C003583,CL012,Daniel Brown,Clearwater,FL,34986,2018-01-04,No,Email,Walk-In,$100K-$149K
C003584,CL006,Logan Nguyen,Miami,FL,32380,2021-12-02,Yes,SMS,Social Media,<$50K
C003585,CL010,David Wilson,Lake City,FL,34424,2020-08-18,Yes,SMS,Social Media,$150K+
C003586,CL002,Robert Lee,Palm Coast,FL,33729,2018-12-03,Yes,SMS,Existing Client,$50K-$74K
C003587,CL010,Lucas Thomas,Lake City,FL,33571,2019-07-18,No,Email,Community Event,$75K-$99K
C003588,CL009,Lucas Wright,Tallahassee,FL,32230,2021-05-24,Yes,SMS,Referral,$100K-$149K
C003589,CL004,Harper Lopez,Alachua,FL,34570,2019-12-13,Yes,SMS,Referral,$75K-$99K
C003590,CL011,Mateo Hall,Jacksonville,FL,34948,2018-06-25,Yes,Email,Google Search,$50K-$74K
C003591,CL012,Lucas Brown,Naples,FL,33963,2018-01-08,Yes,SMS,Community Event,$150K+
C003592,CL011,Jason Lewis,Clearwater,FL,33239,2020-08-19,No,Email,Walk-In,$50K-$74K
C003593,CL012,Mason Garcia,Ocala,FL,32268,2023-02-12,Yes,SMS,Social Media,$50K-$74K
C003594,CL005,Mia Johnson,Delray Beach,FL,34171,2018-03-14,Yes,Email,Google Search,<$50K
C003595,CL002,Ashley Lewis,Fort Myers,FL,33068,2021-04-19,Yes,SMS,Google Search,$100K-$149K
C003596,CL001,Benjamin White,Tallahassee,FL,33413,2023-03-15,No,Email,Community Event,$50K-$74K
C003597,CL008,Robert Miller,St. Petersburg,FL,33119,2020-11-30,Yes,Phone,Walk-In,$75K-$99K
C003598,CL010,Michael Robinson,Delray Beach,FL,33655,2019-08-10,Yes,Email,Google Search,<$50K
C003599,CL008,Ella Harris,Jacksonville,FL,33608,2019-01-20,Yes,SMS,Referral,$50K-$74K
C003600,CL010,Megan Hill,Lakeland,FL,32417,2019-05-18,Yes,Email,Referral,$50K-$74K
C003601,CL008,Amanda Hall,Sarasota,FL,34484,2020-10-03,Yes,Email,Google Search,$75K-$99K
C003602,CL012,Audrey Brown,Boca Raton,FL,33375,2018-02-01,Yes,Phone,Google Search,$150K+
C003603,CL004,Robert Thompson,Palm Coast,FL,33394,2020-08-06,No,SMS,Walk-In,$50K-$74K
C003604,CL012,Lauren Hernandez,Lakeland,FL,32526,2021-03-29,No,Phone,Social Media,<$50K
C003605,CL011,Ella Vilaihong,Clearwater,FL,33896,2020-10-05,Yes,Phone,Google Search,$100K-$149K
C003606,CL011,Lauren Taylor,Lake City,FL,33469,2023-05-10,No,SMS,Social Media,$50K-$74K
C003607,CL008,Sophia Moore,Newberry,FL,34753,2018-03-01,Yes,SMS,Google Search,$100K-$149K
C003608,CL011,Jack Young,Clearwater,FL,33280,2023-02-01,Yes,Phone,Walk-In,<$50K
C003609,CL012,Benjamin Davis,Alachua,FL,34763,2023-10-08,No,Email,Social Media,$50K-$74K
C003610,CL008,Megan Roberts,Delray Beach,FL,32090,2021-04-08,No,SMS,Existing Client,$150K+
C003611,CL005,Mason Garcia,Jacksonville,FL,33545,2020-06-07,Yes,SMS,Existing Client,$100K-$149K
C003612,CL011,James Carter,Newberry,FL,32900,2019-12-06,Yes,SMS,Existing Client,<$50K
C003613,CL001,Sophia Miller,Ocala,FL,34134,2020-07-23,Yes,SMS,Community Event,$100K-$149K
C003614,CL002,David Wilson,St. Petersburg,FL,33394,2019-04-14,No,Email,Referral,<$50K
C003615,CL011,Luna Carter,Naples,FL,32740,2021-10-31,No,SMS,Community Event,$50K-$74K
C003616,CL010,Megan Walker,Fort Myers,FL,32341,2023-05-11,Yes,Phone,Existing Client,<$50K
C003617,CL009,Amelia Rodriguez,Fort Myers,FL,33123,2020-02-05,Yes,SMS,Referral,<$50K
C003618,CL002,Emma Harris,Boca Raton,FL,33799,2022-10-12,Yes,Phone,Social Media,$75K-$99K
C003619,CL010,Jack Robinson,Fort Myers,FL,32722,2023-11-05,Yes,Email,Existing Client,$100K-$149K
C003620,CL005,Jack Nelson,Lake City,FL,33342,2022-10-01,Yes,Email,Walk-In,$100K-$149K
C003621,CL001,Logan Miller,Miami,FL,34360,2020-05-09,Yes,SMS,Walk-In,$75K-$99K
C003622,CL010,Daniel Torres,Miami,FL,34319,2019-10-19,Yes,Email,Social Media,$100K-$149K
C003623,CL002,Grace Jackson,Delray Beach,FL,32571,2019-05-07,Yes,SMS,Google Search,<$50K
C003624,CL002,Lauren Johnson,Clearwater,FL,32709,2020-10-02,Yes,Phone,Community Event,$100K-$149K
C003625,CL010,Kevin Nelson,Fort Myers,FL,34585,2019-05-30,No,Phone,Existing Client,$50K-$74K
C003626,CL011,Benjamin Wilson,St. Petersburg,FL,34004,2020-05-15,No,SMS,Walk-In,<$50K
C003627,CL005,Ava Rivera,Delray Beach,FL,34081,2022-11-02,Yes,Email,Referral,$150K+
C003628,CL007,Noah Scott,St. Petersburg,FL,32891,2019-08-30,Yes,SMS,Existing Client,$150K+
C003629,CL006,Ashley Young,Lakeland,FL,32149,2021-04-04,Yes,Email,Google Search,$50K-$74K
C003630,CL012,Emily Vilaihong,Tallahassee,FL,32042,2021-12-16,Yes,Phone,Referral,$100K-$149K
C003631,CL009,Sofia Anderson,Gainesville,FL,34939,2023-05-18,Yes,SMS,Community Event,$75K-$99K
C003632,CL012,Olivia Mitchell,Sarasota,FL,34712,2021-02-11,Yes,Email,Social Media,$150K+
C003633,CL007,Audrey Martin,Miami,FL,32564,2020-07-28,Yes,SMS,Google Search,$150K+
C003634,CL006,Olivia Thomas,Jacksonville,FL,32302,2019-06-27,No,SMS,Existing Client,$75K-$99K
C003635,CL002,Isabella Johnson,Clearwater,FL,34793,2023-12-08,Yes,Email,Social Media,$150K+
C003636,CL003,Mateo Thompson,Ocala,FL,34072,2019-03-13,Yes,Phone,Walk-In,$150K+
C003637,CL011,Jessica Walker,Gainesville,FL,32202,2019-04-24,No,Phone,Existing Client,$150K+
C003638,CL012,Lauren Lopez,Jacksonville,FL,33333,2019-07-30,Yes,SMS,Community Event,$75K-$99K
C003639,CL001,Emma Wilson,Tallahassee,FL,34441,2018-09-07,No,SMS,Walk-In,$50K-$74K
C003640,CL006,Chloe Clark,Clearwater,FL,32276,2021-04-30,Yes,Email,Community Event,$50K-$74K
C003641,CL006,Logan Johnson,Pensacola,FL,32011,2023-11-27,Yes,Phone,Community Event,$75K-$99K
C003642,CL001,Lauren Torres,Gainesville,FL,34938,2022-11-27,Yes,Email,Referral,$75K-$99K
C003643,CL009,Evelyn Clark,Ocala,FL,34182,2018-10-07,Yes,Email,Google Search,$150K+
C003644,CL003,Lauren Miller,Sarasota,FL,32631,2023-05-04,Yes,Email,Google Search,$100K-$149K
C003645,CL009,Ashley Moore,Jacksonville,FL,32455,2020-10-23,Yes,SMS,Community Event,$75K-$99K
C003646,CL004,Jackson White,Ocala,FL,32604,2021-07-22,No,SMS,Community Event,$75K-$99K
C003647,CL010,Lauren Johnson,Delray Beach,FL,33643,2023-01-10,No,SMS,Google Search,$100K-$149K
C003648,CL001,Jason Harris,Newberry,FL,32836,2023-01-04,Yes,SMS,Community Event,<$50K
C003649,CL011,Luna Lewis,Pensacola,FL,32616,2021-07-04,Yes,Email,Google Search,$75K-$99K
C003650,CL011,James Johnson,Palm Coast,FL,33194,2023-04-16,Yes,SMS,Referral,$50K-$74K
C003651,CL005,Benjamin Nguyen,Jacksonville,FL,32113,2019-12-14,No,SMS,Walk-In,$150K+
C003652,CL003,Kevin Martinez,Naples,FL,34452,2021-02-02,No,SMS,Existing Client,$50K-$74K
C003653,CL012,Benjamin Gonzalez,Lakeland,FL,32077,2020-08-29,Yes,SMS,Social Media,$75K-$99K
C003654,CL001,Sarah Torres,Palm Coast,FL,33582,2018-12-21,Yes,SMS,Referral,<$50K
C003655,CL008,Elijah Allen,Pensacola,FL,32689,2022-02-18,Yes,SMS,Existing Client,$75K-$99K
C003656,CL010,Isabella Nguyen,Alachua,FL,34916,2021-09-27,No,Phone,Existing Client,<$50K
C003657,CL005,Michael Flores,Lakeland,FL,34280,2021-11-03,No,SMS,Referral,$100K-$149K
C003658,CL011,Camila Thompson,St. Petersburg,FL,33358,2020-02-12,Yes,Email,Google Search,$75K-$99K
C003659,CL012,Mia Mitchell,Alachua,FL,33947,2020-02-12,No,SMS,Social Media,$75K-$99K
C003660,CL001,Emma Nguyen,Jacksonville,FL,33450,2023-03-31,Yes,SMS,Social Media,$50K-$74K
C003661,CL004,Elijah Hill,Sarasota,FL,34285,2018-12-24,No,Email,Google Search,<$50K
C003662,CL004,Sofia Martinez,Clearwater,FL,34904,2021-06-25,Yes,Email,Existing Client,$50K-$74K
C003663,CL009,Lauren Carter,Orlando,FL,33516,2022-03-05,Yes,Email,Referral,$100K-$149K
C003664,CL008,Amanda Mitchell,St. Petersburg,FL,32149,2020-09-27,Yes,Email,Existing Client,$150K+
C003665,CL002,Amelia Williams,Naples,FL,33014,2021-07-21,Yes,SMS,Walk-In,$100K-$149K
C003666,CL011,Mateo Nguyen,Ocala,FL,34784,2021-05-31,Yes,SMS,Community Event,$75K-$99K
C003667,CL004,Mason Lewis,Delray Beach,FL,34856,2019-09-19,Yes,Email,Existing Client,$150K+
C003668,CL001,Rachel Roberts,Jacksonville,FL,32171,2018-07-05,Yes,SMS,Walk-In,$100K-$149K
C003669,CL009,Charlotte Rivera,Tampa,FL,34347,2022-01-11,Yes,Phone,Existing Client,$75K-$99K
C003670,CL003,Jack Hill,Jacksonville,FL,32829,2020-09-18,Yes,Email,Google Search,$100K-$149K
C003671,CL006,Henry Ramirez,Ocala,FL,34047,2018-05-30,Yes,Phone,Social Media,$50K-$74K
C003672,CL005,Amelia Harris,Newberry,FL,34684,2020-07-04,No,SMS,Walk-In,$50K-$74K
C003673,CL003,Amanda Ramirez,Orlando,FL,32660,2021-07-21,Yes,Email,Referral,$150K+
C003674,CL002,David King,Delray Beach,FL,32625,2023-05-07,No,Phone,Google Search,<$50K
C003675,CL006,Amanda Lewis,Pensacola,FL,34850,2020-01-29,No,Email,Google Search,$75K-$99K
C003676,CL005,Rachel Brown,Gainesville,FL,32584,2021-02-19,Yes,SMS,Referral,$150K+
C003677,CL008,Sophia Anderson,Tampa,FL,33806,2019-09-17,Yes,Phone,Community Event,$75K-$99K
C003678,CL009,Jason Perez,Ocala,FL,32359,2021-01-02,Yes,Email,Referral,$75K-$99K
C003679,CL012,Ryan Lopez,Palm Coast,FL,33257,2019-08-18,No,Phone,Walk-In,$100K-$149K
C003680,CL001,Ethan Brown,Pensacola,FL,32854,2018-06-11,Yes,SMS,Existing Client,$100K-$149K
C003681,CL007,Grace Lee,Ocala,FL,33773,2019-02-21,Yes,SMS,Google Search,$100K-$149K
C003682,CL005,Robert Lopez,Fort Myers,FL,32269,2022-08-24,No,Email,Walk-In,$75K-$99K
C003683,CL007,Megan Gonzalez,Orlando,FL,32910,2019-03-20,No,Phone,Community Event,$50K-$74K
C003684,CL005,Sofia Nguyen,Lake City,FL,32087,2022-05-01,Yes,SMS,Existing Client,$50K-$74K
C003685,CL008,Michael Lopez,St. Petersburg,FL,34184,2023-04-19,Yes,SMS,Referral,$75K-$99K
C003686,CL002,Amelia Jones,Sarasota,FL,32876,2022-07-31,No,Phone,Referral,$75K-$99K
